Customer_ID,Age,Gender,Location,Income Level,Number of Active Policies,Total Premium Paid,Claim Frequency,Policy Upgrades,Occupation,Coverage Amount,Policy Type
CUST12578,65,Female,Urban,Low,1,19600.51,1,0,Salaried,596000.0,Health
CUST12579,56,Female,Urban,Medium,2,29265.72,1,0,Salaried,722000.0,Health
CUST12580,49,Male,Urban,Medium,1,30311.27,1,1,Salaried,408000.0,Life
CUST12581,66,Male,Suburban,Medium,1,34767.1,0,1,Salaried,508000.0,Auto
CUST12582,21,Female,Rural,Medium,1,26787.09,0,0,Business Owner,907000.0,Life
CUST12583,61,Male,Urban,Medium,4,23198.82,2,0,Self-Employed,259000.0,Auto
CUST12584,62,Male,Rural,Medium,1,25927.28,2,0,Retired,474000.0,Life
CUST12585,49,Male,Rural,Medium,0,49784.31,0,0,Business Owner,305000.0,Life
CUST12586,21,Male,Suburban,Low,1,15460.08,1,1,Business Owner,841000.0,Auto
CUST12587,70,Female,Urban,High,2,31182.23,0,1,Business Owner,177000.0,Life
CUST12588,18,Male,Urban,High,5,28030.75,4,0,Salaried,435000.0,Property
CUST12589,50,Female,Rural,Low,1,30923.62,0,1,Salaried,570000.0,Health
CUST12590,24,Female,Urban,Medium,1,25706.22,1,0,Salaried,339000.0,Health
CUST12591,26,Male,Rural,High,3,27515.7,1,0,Retired,896000.0,Health
CUST12592,18,Female,Suburban,High,5,12905.27,0,0,Salaried,683000.0,Life
CUST12593,33,Male,Urban,High,3,31977.65,2,1,Salaried,399000.0,Auto
CUST12594,35,Male,Urban,High,1,18275.0,1,0,Student,517000.0,Auto
CUST12595,71,Female,Suburban,Medium,2,7316.07,2,0,Salaried,388000.0,Health
CUST12596,64,Female,Urban,High,2,21700.65,2,1,Salaried,460000.0,Health
CUST12597,23,Male,Urban,Medium,2,2466.31,1,0,Salaried,769000.0,Life
CUST12598,19,Female,Urban,Medium,3,28825.81,2,1,Business Owner,651000.0,Auto
CUST12599,26,Female,Urban,High,3,7201.76,3,1,Salaried,293000.0,Health
CUST12600,21,Male,Urban,Low,3,16002.93,0,2,Salaried,659000.0,Health
CUST12601,62,Male,Suburban,High,2,21621.91,0,3,Student,156000.0,Auto
CUST12602,40,Female,Rural,Medium,3,30676.36,0,1,Salaried,427000.0,Life
CUST12603,71,Female,Urban,High,0,23225.06,1,2,Self-Employed,415000.0,Auto
CUST12604,60,Male,Rural,Low,3,23222.88,0,1,Self-Employed,688000.0,Life
CUST12605,62,Male,Suburban,High,1,18929.78,2,2,Student,245000.0,Property
CUST12606,60,Male,Suburban,Medium,3,21684.95,1,0,Business Owner,566000.0,Auto
CUST12607,68,Male,Suburban,Low,1,44967.69,0,1,Student,274000.0,Health
CUST12608,25,Female,Urban,Medium,2,19101.58,0,1,Salaried,839000.0,Auto
CUST12609,56,Male,Urban,Low,1,31629.62,2,1,Retired,87000.0,Auto
CUST12610,42,Male,Rural,Medium,1,14019.44,2,1,Salaried,472000.0,Life
CUST12611,33,Male,Suburban,Medium,3,25568.24,0,1,Salaried,505000.0,Auto
CUST12612,52,Male,Urban,Medium,1,24276.17,2,1,Self-Employed,409000.0,Property
CUST12613,34,Male,Suburban,Medium,3,11459.17,3,1,Retired,412000.0,Property
CUST12614,35,Male,Suburban,Low,0,14673.8,0,1,Salaried,466000.0,Health
CUST12615,44,Male,Urban,Medium,3,23675.58,0,3,Retired,572000.0,Auto
CUST12616,32,Female,Urban,Low,0,20502.91,1,3,Self-Employed,422000.0,Health
CUST12617,34,Male,Urban,High,0,11623.26,2,1,Salaried,524000.0,Auto
CUST12618,60,Male,Urban,Medium,3,24200.59,3,0,Retired,777000.0,Health
CUST12619,22,Female,Urban,High,0,25740.97,1,1,Self-Employed,270000.0,Health
CUST12620,33,Female,Urban,Low,4,18798.88,0,0,Salaried,744000.0,Health
CUST12621,32,Female,Urban,Medium,2,26984.27,0,2,Salaried,621000.0,Property
CUST12622,59,Female,Urban,Medium,4,6094.23,1,2,Self-Employed,419000.0,Health
CUST12623,63,Male,Urban,High,0,8397.03,0,0,Salaried,1093000.0,Property
CUST12624,51,Female,Suburban,Low,1,23848.45,0,0,Self-Employed,504000.0,Health
CUST12625,65,Female,Urban,Medium,2,41730.81,1,1,Salaried,322000.0,Life
CUST12626,36,Female,Urban,Medium,1,29925.0,1,2,Salaried,456000.0,Health
CUST12627,25,Male,Urban,Low,5,28444.97,0,1,Retired,394000.0,Life
CUST12628,64,Male,Suburban,High,0,1000.0,0,0,Salaried,582000.0,Life
CUST12629,27,Male,Urban,Medium,2,30525.84,1,0,Retired,622000.0,Health
CUST12630,22,Female,Urban,Medium,3,16999.13,0,0,Business Owner,257000.0,Life
CUST12631,69,Male,Urban,Low,1,28896.97,0,1,Student,712000.0,Auto
CUST12632,65,Male,Suburban,Medium,1,11769.36,0,0,Salaried,406000.0,Health
CUST12633,70,Male,Rural,Medium,2,18610.79,0,0,Retired,436000.0,Life
CUST12634,43,Female,Urban,Low,0,20362.3,1,0,Retired,569000.0,Auto
CUST12635,39,Male,Rural,Low,1,20795.35,1,2,Self-Employed,381000.0,Auto
CUST12636,61,Male,Rural,Low,3,14882.61,1,2,Retired,649000.0,Health
CUST12637,40,Female,Urban,High,1,25500.16,1,1,Retired,394000.0,Auto
CUST12638,30,Male,Urban,Medium,3,33106.4,1,0,Self-Employed,290000.0,Property
CUST12639,26,Female,Urban,Medium,3,39736.99,0,1,Student,322000.0,Life
CUST12640,66,Male,Suburban,Medium,0,38762.21,1,0,Self-Employed,555000.0,Auto
CUST12641,37,Female,Urban,Medium,0,7178.92,3,1,Self-Employed,485000.0,Life
CUST12642,45,Male,Urban,High,2,31658.0,0,1,Self-Employed,451000.0,Health
CUST12643,61,Female,Rural,Medium,3,23109.55,4,0,Salaried,804000.0,Health
CUST12644,74,Female,Suburban,High,4,17873.88,0,1,Salaried,590000.0,Health
CUST12645,54,Female,Rural,Low,0,23986.69,0,1,Retired,865000.0,Life
CUST12646,41,Female,Urban,Medium,3,26138.55,0,1,Salaried,962000.0,Health
CUST12647,61,Male,Urban,Medium,0,13906.59,1,1,Retired,443000.0,Property
CUST12648,50,Female,Urban,Low,2,20096.16,1,2,Student,679000.0,Auto
CUST12649,37,Female,Urban,Low,3,38051.76,0,1,Salaried,734000.0,Health
CUST12650,65,Male,Rural,Low,0,32048.39,1,0,Business Owner,364000.0,Life
CUST12651,47,Female,Suburban,Low,3,32182.93,0,2,Retired,256000.0,Property
CUST12652,61,Female,Urban,Medium,0,41797.23,3,1,Self-Employed,588000.0,Auto
CUST12653,26,Female,Urban,High,0,18458.68,0,1,Salaried,733000.0,Auto
CUST12654,62,Male,Suburban,Medium,4,28375.04,1,0,Self-Employed,641000.0,Health
CUST12655,66,Male,Urban,Medium,2,18344.26,0,1,Salaried,431000.0,Life
CUST12656,34,Male,Urban,Low,2,10035.27,0,1,Salaried,434000.0,Health
CUST12657,53,Male,Suburban,Medium,2,30640.95,1,2,Salaried,381000.0,Health
CUST12658,31,Female,Rural,Low,0,28271.7,1,0,Salaried,546000.0,Auto
CUST12659,36,Female,Urban,Medium,2,32736.59,0,1,Salaried,599000.0,Health
CUST12660,24,Male,Suburban,High,3,33184.6,2,1,Self-Employed,359000.0,Health
CUST12661,20,Female,Suburban,Medium,3,16895.12,1,1,Salaried,517000.0,Health
CUST12662,50,Male,Suburban,Medium,0,1000.0,0,1,Salaried,531000.0,Auto
CUST12663,61,Female,Rural,Medium,2,25262.79,1,1,Self-Employed,701000.0,Health
CUST12664,49,Male,Suburban,Low,4,29169.04,0,0,Self-Employed,557000.0,Auto
CUST12665,64,Male,Suburban,Medium,2,14642.42,0,0,Salaried,618000.0,Health
CUST12666,28,Male,Rural,High,0,19251.88,1,1,Business Owner,500000.0,Health
CUST12667,59,Male,Urban,Low,2,33719.4,1,0,Business Owner,594000.0,Health
CUST12668,19,Female,Urban,Medium,2,30824.64,1,0,Salaried,478000.0,Life
CUST12669,43,Male,Suburban,High,1,33834.87,1,1,Business Owner,677000.0,Health
CUST12670,21,Male,Rural,Low,4,36730.81,1,1,Business Owner,339000.0,Health
CUST12671,34,Female,Urban,Medium,1,25521.95,0,1,Self-Employed,302000.0,Auto
CUST12672,34,Male,Suburban,Low,0,13710.68,2,1,Student,499000.0,Auto
CUST12673,45,Male,Urban,Medium,5,34938.63,1,1,Self-Employed,476000.0,Property
CUST12674,47,Female,Urban,Medium,4,12219.57,2,2,Self-Employed,233000.0,Health
CUST12675,57,Female,Suburban,High,4,30790.56,1,1,Retired,582000.0,Life
CUST12676,40,Male,Urban,Medium,2,20170.49,0,1,Business Owner,365000.0,Property
CUST12677,63,Female,Urban,Medium,2,32492.14,2,0,Retired,617000.0,Health
CUST12678,41,Male,Suburban,Medium,3,12072.93,0,1,Salaried,486000.0,Health
CUST12679,46,Male,Suburban,Medium,2,26021.45,1,0,Salaried,486000.0,Auto
CUST12680,21,Female,Rural,High,0,10616.38,1,2,Student,580000.0,Auto
CUST12681,55,Male,Rural,Low,1,23063.95,0,1,Self-Employed,448000.0,Life
CUST12682,46,Female,Urban,Medium,4,25353.92,1,2,Self-Employed,513000.0,Auto
CUST12683,36,Female,Urban,Medium,0,13981.41,1,1,Self-Employed,660000.0,Life
CUST12684,44,Female,Urban,High,1,27992.24,1,1,Salaried,467000.0,Health
CUST12685,46,Male,Suburban,Medium,1,19966.84,0,1,Salaried,635000.0,Property
CUST12686,73,Male,Urban,High,3,29131.9,2,0,Self-Employed,754000.0,Auto
CUST12687,53,Female,Urban,Low,6,14458.07,0,2,Self-Employed,570000.0,Property
CUST12688,52,Female,Urban,High,4,25396.91,0,0,Salaried,843000.0,Auto
CUST12689,69,Female,Urban,Medium,1,32675.51,3,0,Retired,618000.0,Auto
CUST12690,23,Female,Suburban,Medium,1,14087.12,0,1,Business Owner,537000.0,Health
CUST12691,40,Male,Rural,Medium,2,33797.58,2,1,Student,512000.0,Health
CUST12692,56,Male,Urban,Medium,7,15724.6,0,2,Business Owner,145000.0,Health
CUST12693,63,Female,Suburban,Medium,0,36835.99,0,1,Business Owner,635000.0,Health
CUST12694,61,Male,Urban,Low,5,14193.11,2,1,Retired,586000.0,Life
CUST12695,65,Female,Urban,Low,1,9764.52,2,1,Salaried,509000.0,Health
CUST12696,69,Female,Suburban,Medium,1,30884.72,1,2,Salaried,450000.0,Property
CUST12697,25,Male,Urban,Low,4,34403.52,0,1,Salaried,645000.0,Auto
CUST12698,72,Female,Urban,Medium,1,12619.58,1,2,Self-Employed,429000.0,Health
CUST12699,19,Female,Rural,Medium,0,28481.78,0,1,Student,484000.0,Life
CUST12700,30,Male,Urban,Medium,1,22270.19,2,2,Self-Employed,679000.0,Auto
CUST12701,57,Female,Suburban,Medium,1,20294.22,0,0,Retired,404000.0,Life
CUST12702,74,Female,Rural,Low,2,29503.29,1,1,Salaried,240000.0,Life
CUST12703,38,Male,Suburban,High,2,14603.81,1,1,Retired,511000.0,Health
CUST12704,48,Male,Suburban,Low,3,19877.53,1,2,Salaried,318000.0,Health
CUST12705,69,Male,Urban,Medium,3,10285.32,0,1,Student,169000.0,Health
CUST12706,65,Male,Rural,Medium,0,27779.86,1,2,Salaried,725000.0,Property
CUST12707,53,Male,Suburban,Medium,3,23861.43,3,1,Salaried,510000.0,Auto
CUST12708,65,Female,Rural,Medium,2,19868.74,2,0,Self-Employed,461000.0,Property
CUST12709,69,Female,Rural,High,2,36399.33,2,0,Salaried,452000.0,Property
CUST12710,55,Male,Urban,Medium,3,39441.75,0,2,Business Owner,624000.0,Health
CUST12711,44,Male,Suburban,Medium,1,14211.03,1,1,Student,632000.0,Auto
CUST12712,53,Male,Suburban,Medium,0,42538.31,2,1,Salaried,332000.0,Auto
CUST12713,65,Male,Rural,Low,2,16436.36,0,0,Retired,631000.0,Life
CUST12714,40,Male,Rural,Medium,2,24804.67,0,2,Salaried,322000.0,Health
CUST12715,72,Female,Rural,Medium,1,21159.76,0,2,Salaried,510000.0,Life
CUST12716,38,Male,Urban,High,3,29358.17,0,1,Salaried,660000.0,Auto
CUST12717,30,Male,Suburban,High,1,27467.01,1,2,Self-Employed,609000.0,Property
CUST12718,54,Female,Urban,Medium,4,26474.94,0,2,Salaried,150000.0,Property
CUST12719,64,Male,Rural,High,2,28438.35,0,0,Student,507000.0,Auto
CUST12720,43,Female,Urban,Medium,1,14704.03,1,1,Self-Employed,543000.0,Auto
CUST12721,57,Male,Rural,Medium,1,19354.17,1,1,Self-Employed,341000.0,Auto
CUST12722,24,Female,Rural,Medium,1,16714.64,0,1,Salaried,716000.0,Health
CUST12723,63,Male,Urban,Medium,3,29512.2,2,1,Salaried,861000.0,Health
CUST12724,56,Male,Suburban,Medium,0,31817.28,1,1,Self-Employed,206000.0,Auto
CUST12725,39,Female,Urban,Low,0,20493.98,0,1,Retired,412000.0,Health
CUST12726,56,Female,Urban,Low,3,33889.62,3,0,Self-Employed,763000.0,Property
CUST12727,40,Male,Urban,Medium,3,34266.33,1,0,Self-Employed,416000.0,Life
CUST12728,47,Female,Urban,Medium,3,23827.91,0,1,Student,689000.0,Auto
CUST12729,35,Male,Urban,High,3,5496.04,2,2,Self-Employed,508000.0,Health
CUST12730,59,Female,Urban,Low,2,28066.93,2,3,Self-Employed,589000.0,Auto
CUST12731,35,Female,Suburban,Medium,0,11193.78,0,0,Retired,269000.0,Auto
CUST12732,63,Male,Suburban,Medium,1,35816.05,1,0,Business Owner,849000.0,Health
CUST12733,27,Male,Urban,Low,1,12883.63,3,2,Business Owner,645000.0,Health
CUST12734,56,Female,Urban,Low,3,31272.18,0,0,Salaried,307000.0,Property
CUST12735,47,Male,Urban,Medium,2,47233.72,0,1,Salaried,287000.0,Health
CUST12736,43,Female,Urban,Low,4,12634.41,2,1,Salaried,490000.0,Property
CUST12737,24,Male,Suburban,Low,5,37117.37,0,2,Business Owner,535000.0,Health
CUST12738,24,Male,Urban,Low,1,32416.65,1,1,Self-Employed,464000.0,Property
CUST12739,22,Female,Rural,Medium,2,24086.01,1,2,Salaried,137000.0,Health
CUST12740,18,Male,Suburban,Medium,3,30410.49,1,1,Salaried,356000.0,Health
CUST12741,63,Female,Urban,High,5,13552.39,4,1,Salaried,816000.0,Auto
CUST12742,35,Female,Urban,Medium,2,20730.75,2,1,Self-Employed,528000.0,Property
CUST12743,30,Male,Suburban,Low,1,35296.8,1,2,Self-Employed,503000.0,Life
CUST12744,42,Male,Rural,Medium,2,44369.5,2,1,Salaried,403000.0,Auto
CUST12745,57,Female,Suburban,Medium,1,20872.72,2,1,Student,598000.0,Property
CUST12746,25,Female,Urban,Low,2,43697.05,2,1,Self-Employed,530000.0,Auto
CUST12747,27,Female,Suburban,Medium,1,23162.58,0,1,Self-Employed,476000.0,Auto
CUST12748,49,Female,Rural,Low,3,25477.92,0,0,Salaried,620000.0,Auto
CUST12749,34,Female,Urban,Low,0,46801.22,2,0,Salaried,525000.0,Health
CUST12750,55,Male,Rural,Low,0,4717.87,3,2,Salaried,714000.0,Life
CUST12751,32,Female,Suburban,Low,5,36292.02,1,0,Self-Employed,635000.0,Property
CUST12752,32,Female,Urban,Low,1,10593.52,3,1,Student,586000.0,Auto
CUST12753,74,Female,Suburban,Low,1,36855.54,0,0,Salaried,346000.0,Auto
CUST12754,65,Female,Urban,Medium,1,15575.69,2,1,Retired,557000.0,Life
CUST12755,57,Female,Suburban,Medium,1,22274.4,1,0,Self-Employed,421000.0,Health
CUST12756,68,Female,Suburban,Medium,2,14762.47,2,0,Salaried,642000.0,Property
CUST12757,37,Female,Urban,Low,3,32568.12,1,1,Student,689000.0,Health
CUST12758,32,Female,Rural,Medium,1,14286.72,0,1,Student,359000.0,Auto
CUST12759,52,Female,Urban,Low,1,32356.98,0,1,Salaried,330000.0,Health
CUST12760,23,Female,Urban,Medium,2,21822.63,0,1,Business Owner,517000.0,Health
CUST12761,47,Male,Urban,Medium,4,25318.0,1,1,Self-Employed,332000.0,Auto
CUST12762,74,Male,Suburban,Medium,1,13606.01,1,0,Retired,277000.0,Auto
CUST12763,25,Male,Suburban,Medium,1,33660.58,0,2,Salaried,443000.0,Health
CUST12764,48,Female,Rural,Medium,2,16024.59,0,0,Salaried,327000.0,Life
CUST12765,65,Female,Urban,Medium,0,30462.55,0,2,Salaried,633000.0,Life
CUST12766,64,Female,Urban,Low,3,22870.95,1,1,Retired,526000.0,Health
CUST12767,49,Female,Urban,Medium,2,12500.03,0,0,Salaried,713000.0,Property
CUST12768,62,Female,Urban,Medium,5,21831.62,1,3,Self-Employed,492000.0,Life
CUST12769,69,Male,Rural,Low,1,24190.1,1,1,Retired,258000.0,Life
CUST12770,32,Female,Urban,Medium,1,21351.75,1,1,Self-Employed,428000.0,Health
CUST12771,35,Female,Urban,Low,3,1000.0,0,0,Salaried,738000.0,Auto
CUST12772,30,Female,Urban,Low,1,16144.71,0,0,Business Owner,706000.0,Health
CUST12773,41,Female,Suburban,Medium,2,27953.07,1,1,Self-Employed,518000.0,Auto
CUST12774,57,Female,Rural,Low,2,24725.13,0,1,Self-Employed,642000.0,Health
CUST12775,31,Female,Suburban,Medium,1,19013.86,1,2,Business Owner,627000.0,Life
CUST12776,45,Male,Suburban,Medium,1,20529.42,0,1,Retired,667000.0,Life
CUST12777,28,Female,Urban,Medium,3,25048.18,0,0,Retired,1024000.0,Life
CUST12778,23,Male,Suburban,High,3,26961.46,0,2,Self-Employed,700000.0,Health
CUST12779,73,Female,Urban,Medium,2,41720.62,1,2,Salaried,586000.0,Auto
CUST12780,42,Female,Urban,Medium,2,21348.34,1,0,Salaried,676000.0,Auto
CUST12781,18,Female,Suburban,High,3,30296.26,0,0,Self-Employed,532000.0,Property
CUST12782,42,Male,Urban,Medium,0,24640.74,1,1,Student,946000.0,Life
CUST12783,19,Female,Suburban,Medium,2,17703.08,1,2,Student,560000.0,Health
CUST12784,49,Male,Rural,Medium,3,34041.5,4,3,Business Owner,687000.0,Health
CUST12785,30,Female,Rural,Low,2,31708.12,1,2,Salaried,109000.0,Auto
CUST12786,50,Female,Urban,Low,1,17755.07,1,0,Self-Employed,504000.0,Health
CUST12787,49,Female,Urban,Low,2,43043.42,3,1,Retired,415000.0,Health
CUST12788,73,Female,Suburban,High,2,26883.34,0,1,Self-Employed,248000.0,Health
CUST12789,41,Male,Rural,Low,1,30590.25,0,1,Salaried,345000.0,Life
CUST12790,44,Female,Urban,High,0,1000.0,1,0,Self-Employed,83000.0,Health
CUST12791,21,Male,Rural,Low,2,16691.19,1,0,Student,740000.0,Health
CUST12792,41,Male,Suburban,Medium,0,10390.37,0,2,Self-Employed,406000.0,Auto
CUST12793,40,Female,Urban,High,1,25251.59,0,0,Retired,693000.0,Auto
CUST12794,46,Male,Urban,Medium,1,19886.01,0,2,Self-Employed,940000.0,Health
CUST12795,51,Male,Rural,Low,3,37436.18,0,0,Retired,442000.0,Auto
CUST12796,38,Female,Urban,Low,2,8519.55,0,2,Salaried,349000.0,Life
CUST12797,47,Male,Urban,High,2,15338.47,0,0,Self-Employed,804000.0,Auto
CUST12798,43,Male,Suburban,Medium,1,20755.56,3,1,Salaried,493000.0,Life
CUST12799,37,Female,Urban,High,2,20292.03,0,0,Salaried,582000.0,Life
CUST12800,33,Female,Rural,Medium,5,19359.62,1,2,Salaried,430000.0,Health
CUST12801,20,Male,Suburban,High,1,37525.29,2,1,Student,268000.0,Health
CUST12802,66,Male,Suburban,Low,1,30677.87,1,1,Self-Employed,295000.0,Health
CUST12803,54,Male,Rural,Medium,1,7627.36,2,1,Business Owner,192000.0,Life
CUST12804,57,Male,Rural,Medium,3,31634.16,2,0,Retired,646000.0,Auto
CUST12805,61,Male,Urban,High,1,17801.84,2,2,Salaried,693000.0,Auto
CUST12806,42,Female,Rural,Medium,1,23141.01,0,2,Self-Employed,226000.0,Auto
CUST12807,40,Male,Suburban,Low,3,17354.22,0,1,Student,513000.0,Health
CUST12808,61,Male,Urban,High,2,13140.47,1,1,Salaried,570000.0,Auto
CUST12809,18,Female,Rural,High,1,14855.1,0,0,Self-Employed,417000.0,Health
CUST12810,50,Female,Urban,Medium,3,24519.72,2,2,Business Owner,896000.0,Health
CUST12811,32,Male,Rural,Medium,2,42997.18,0,0,Salaried,791000.0,Life
CUST12812,34,Female,Suburban,Low,4,25548.77,1,1,Business Owner,570000.0,Life
CUST12813,51,Male,Urban,Medium,5,19083.35,4,0,Salaried,444000.0,Health
CUST12814,34,Female,Urban,Medium,4,42279.56,1,0,Self-Employed,607000.0,Auto
CUST12815,69,Female,Suburban,High,4,30638.77,2,1,Retired,365000.0,Property
CUST12816,58,Female,Urban,Low,2,34240.92,0,2,Salaried,523000.0,Life
CUST12817,61,Female,Rural,Medium,3,47901.98,1,1,Salaried,429000.0,Life
CUST12818,21,Female,Suburban,Medium,4,23015.96,2,1,Business Owner,703000.0,Auto
CUST12819,30,Male,Suburban,Medium,4,21819.74,1,1,Student,653000.0,Life
CUST12820,21,Male,Urban,Low,1,16426.44,0,0,Student,597000.0,Health
CUST12821,24,Female,Suburban,Low,5,22733.95,2,3,Business Owner,339000.0,Health
CUST12822,63,Female,Suburban,Low,1,25657.9,4,2,Salaried,754000.0,Health
CUST12823,26,Female,Urban,Low,3,21749.22,3,1,Self-Employed,333000.0,Health
CUST12824,40,Female,Suburban,Medium,2,33396.79,0,3,Retired,621000.0,Auto
CUST12825,50,Male,Rural,Low,1,28167.61,0,0,Student,813000.0,Auto
CUST12826,50,Female,Suburban,Medium,1,9344.26,1,1,Business Owner,227000.0,Life
CUST12827,37,Female,Urban,Medium,2,22498.3,1,1,Student,471000.0,Auto
CUST12828,21,Male,Suburban,Medium,1,11203.32,1,1,Retired,592000.0,Auto
CUST12829,18,Female,Suburban,Medium,3,10778.36,1,2,Salaried,695000.0,Auto
CUST12830,71,Male,Rural,Medium,0,39337.9,0,1,Salaried,50000.0,Auto
CUST12831,59,Female,Rural,Medium,2,12621.0,0,2,Self-Employed,293000.0,Auto
CUST12832,51,Female,Urban,Low,2,36656.51,1,1,Salaried,553000.0,Life
CUST12833,44,Male,Rural,Medium,2,43872.25,0,1,Self-Employed,468000.0,Auto
CUST12834,38,Female,Suburban,Medium,3,28845.66,2,1,Business Owner,356000.0,Auto
CUST12835,41,Male,Urban,Medium,0,27715.85,0,1,Student,381000.0,Auto
CUST12836,32,Male,Suburban,Medium,1,6621.9,0,1,Self-Employed,492000.0,Health
CUST12837,52,Male,Urban,Medium,4,33130.45,1,1,Business Owner,718000.0,Health
CUST12838,42,Male,Rural,High,2,34064.85,0,2,Business Owner,474000.0,Auto
CUST12839,72,Female,Urban,Medium,1,33926.6,1,2,Self-Employed,690000.0,Health
CUST12840,26,Female,Suburban,High,0,17798.33,1,1,Salaried,713000.0,Life
CUST12841,34,Male,Urban,Low,3,15666.72,1,0,Salaried,715000.0,Property
CUST12842,38,Male,Rural,Low,4,17030.1,1,0,Self-Employed,576000.0,Health
CUST12843,30,Male,Suburban,High,2,19087.42,1,0,Salaried,580000.0,Life
CUST12844,20,Male,Rural,Low,0,27546.91,4,0,Salaried,674000.0,Property
CUST12845,21,Male,Urban,Medium,2,35046.2,0,1,Salaried,275000.0,Auto
CUST12846,21,Female,Urban,Low,3,14506.28,2,0,Self-Employed,187000.0,Health
CUST12847,60,Female,Suburban,Medium,2,18260.34,1,2,Salaried,432000.0,Property
CUST12848,45,Male,Urban,Low,1,8888.41,1,1,Self-Employed,400000.0,Health
CUST12849,24,Female,Suburban,Low,5,20532.1,0,1,Retired,598000.0,Life
CUST12850,43,Female,Urban,Low,4,28323.87,1,0,Salaried,189000.0,Health
CUST12851,28,Male,Urban,Medium,2,30016.27,1,0,Salaried,567000.0,Health
CUST12852,41,Female,Rural,High,1,18903.22,1,1,Salaried,585000.0,Health
CUST12853,60,Male,Urban,High,3,45492.74,2,1,Salaried,791000.0,Auto
CUST12854,27,Male,Rural,Low,2,5642.34,0,1,Business Owner,269000.0,Property
CUST12855,54,Female,Rural,Medium,2,27783.21,3,2,Retired,585000.0,Health
CUST12856,30,Female,Urban,Medium,1,4928.96,1,2,Salaried,468000.0,Health
CUST12857,61,Male,Urban,Medium,1,32872.87,1,2,Student,50000.0,Life
CUST12858,59,Female,Urban,High,0,22129.24,2,1,Self-Employed,620000.0,Health
CUST12859,56,Male,Urban,Medium,0,42293.15,3,0,Retired,212000.0,Life
CUST12860,36,Male,Suburban,Medium,4,16499.19,0,1,Student,622000.0,Auto
CUST12861,68,Male,Urban,Medium,0,27403.59,1,0,Salaried,785000.0,Health
CUST12862,36,Male,Urban,High,3,14707.2,2,1,Business Owner,423000.0,Life
CUST12863,29,Male,Rural,Low,2,30978.1,0,0,Self-Employed,421000.0,Life
CUST12864,69,Male,Suburban,High,3,26250.8,1,0,Retired,256000.0,Auto
CUST12865,39,Male,Urban,Medium,2,14054.22,0,2,Self-Employed,273000.0,Auto
CUST12866,64,Female,Rural,Medium,3,30195.06,1,0,Self-Employed,520000.0,Health
CUST12867,54,Female,Urban,Medium,1,30052.85,0,1,Self-Employed,497000.0,Property
CUST12868,73,Male,Suburban,High,3,43322.2,0,0,Retired,580000.0,Property
CUST12869,47,Female,Urban,Medium,3,22654.15,0,1,Student,617000.0,Auto
CUST12870,63,Female,Suburban,High,3,35736.85,2,1,Salaried,246000.0,Property
CUST12871,29,Male,Suburban,Medium,1,22258.15,1,1,Business Owner,404000.0,Health
CUST12872,46,Male,Urban,Medium,0,48273.07,1,2,Self-Employed,423000.0,Life
CUST12873,38,Female,Suburban,Medium,0,25017.77,1,0,Self-Employed,588000.0,Auto
CUST12874,28,Male,Urban,Medium,2,28592.84,2,1,Salaried,964000.0,Auto
CUST12875,54,Female,Suburban,High,3,36466.83,1,1,Salaried,553000.0,Health
CUST12876,65,Male,Suburban,Medium,1,34592.78,2,1,Salaried,356000.0,Health
CUST12877,35,Male,Rural,Low,5,31850.3,2,1,Salaried,615000.0,Health
CUST12878,61,Male,Urban,Low,0,32984.63,2,0,Self-Employed,394000.0,Auto
